"Date","Open","High","Low","Close"
"28 Jun 2013","     5749.50","     5852.95","     5749.50","     5842.20"
"27 Jun 2013","     5647.95","     5699.35","     5630.95","     5682.35"
"26 Jun 2013","     5627.95","     5635.25","     5579.35","     5588.70"
"25 Jun 2013","     5606.95","     5666.25","     5570.25","     5609.10"
"24 Jun 2013","     5638.05","     5640.00","     5566.25","     5590.25"
"21 Jun 2013","     5639.90","     5686.15","     5616.85","     5667.65"
"20 Jun 2013","     5754.15","     5755.00","     5645.65","     5655.90"
"19 Jun 2013","     5805.75","     5828.40","     5777.90","     5822.25"
"18 Jun 2013","     5841.90","     5863.40","     5804.30","     5813.60"
"17 Jun 2013","     5820.40","     5854.90","     5770.25","     5850.05"
"14 Jun 2013","     5748.95","     5819.40","     5739.40","     5808.40"
"13 Jun 2013","     5709.35","     5729.85","     5683.10","     5699.10"
"12 Jun 2013","     5771.75","     5792.90","     5738.60","     5760.20"
"11 Jun 2013","     5848.75","     5868.05","     5780.35","     5788.80"
"10 Jun 2013","     5907.90","     5931.65","     5857.40","     5878.00"
"07 Jun 2013","     5900.05","     5972.70","     5871.30","     5881.00"
"06 Jun 2013","     5895.00","     5956.55","     5869.50","     5921.40"
"05 Jun 2013","     5908.30","     5935.20","     5883.70","     5923.85"
"04 Jun 2013","     5941.10","     5981.60","     5910.25","     5919.45"
"03 Jun 2013","     5997.35","     6011.00","     5916.35","     5939.30"
"31 May 2013","     6098.70","     6106.25","     5975.55","     5985.95"
"30 May 2013","     6072.15","     6133.75","     6072.15","     6124.05"
"29 May 2013","     6120.45","     6125.05","     6069.80","     6104.30"
"28 May 2013","     6086.35","     6127.65","     6055.40","     6111.25"
"27 May 2013","     5989.40","     6099.90","     5975.55","     6083.15"
"24 May 2013","     6010.70","     6015.30","     5936.80","     5983.55"
"23 May 2013","     6050.40","     6081.45","     5955.70","     5967.05"
"22 May 2013","     6127.05","     6147.60","     6074.45","     6094.50"
"21 May 2013","     6152.35","     6180.25","     6102.35","     6114.10"
"20 May 2013","     6198.00","     6229.45","     6146.05","     6156.90"
"17 May 2013","     6172.95","     6199.95","     6146.15","     6187.30"
"16 May 2013","     6128.25","     6187.30","     6128.25","     6169.90"
"15 May 2013","     6018.85","     6157.10","     6018.85","     6146.75"
"14 May 2013","     5989.70","     6026.20","     5970.05","     5995.40"
"13 May 2013","     6098.20","     6104.95","     5972.90","     5980.45"
"11 May 2013","     6088.20","     6114.55","     6084.15","     6107.25"
"10 May 2013","     6046.25","     6105.30","     6045.60","     6094.75"
"09 May 2013","     6078.35","     6084.70","     6040.45","     6050.15"
"08 May 2013","     6064.15","     6083.55","     6024.95","     6069.30"
"07 May 2013","     5983.45","     6050.50","     5982.95","     6043.55"
"06 May 2013","     5944.90","     5976.50","     5928.45","     5971.05"
"03 May 2013","     5993.50","     6000.30","     5930.15","     5944.00"
"02 May 2013","     5911.40","     6019.45","     5910.95","     5999.35"
"30 Apr 2013","     5932.60","     5962.30","     5867.80","     5930.20"
"29 Apr 2013","     5877.60","     5918.65","     5868.80","     5904.10"
"26 Apr 2013","     5899.75","     5907.05","     5860.50","     5871.45"
"25 Apr 2013","     5856.10","     5924.60","     5853.30","     5916.30"
"23 Apr 2013","     5843.10","     5844.30","     5791.55","     5836.90"
"22 Apr 2013","     5789.85","     5844.85","     5789.80","     5834.40"
"18 Apr 2013","     5682.70","     5794.35","     5681.85","     5783.10"
"17 Apr 2013","     5708.65","     5732.15","     5669.00","     5688.70"
"16 Apr 2013","     5562.45","     5699.25","     5555.85","     5688.95"
"15 Apr 2013","     5508.50","     5592.85","     5500.30","     5568.40"
"12 Apr 2013","     5520.70","     5544.50","     5494.90","     5528.55"
"11 Apr 2013","     5601.65","     5610.65","     5542.85","     5594.00"
"10 Apr 2013","     5536.25","     5569.25","     5477.20","     5558.70"
"09 Apr 2013","     5568.75","     5603.05","     5487.00","     5495.10"
"08 Apr 2013","     5550.50","     5569.20","     5537.05","     5542.95"
"05 Apr 2013","     5568.10","     5577.30","     5534.70","     5553.25"
"04 Apr 2013","     5640.65","     5644.45","     5565.65","     5574.75"
"03 Apr 2013","     5740.20","     5744.95","     5650.10","     5672.90"
"02 Apr 2013","     5701.70","     5754.60","     5687.15","     5748.10"
"01 Apr 2013","     5697.35","     5720.95","     5675.90","     5704.40"
"28 Mar 2013","     5647.75","     5692.95","     5604.85","     5682.55"
"26 Mar 2013","     5613.75","     5655.30","     5612.05","     5641.60"
"25 Mar 2013","     5707.30","     5718.40","     5624.40","     5633.85"
"22 Mar 2013","     5659.80","     5691.45","     5631.80","     5651.35"
"21 Mar 2013","     5705.90","     5757.75","     5647.95","     5658.75"
"20 Mar 2013","     5740.55","     5745.30","     5682.30","     5694.40"
"19 Mar 2013","     5859.50","     5863.60","     5724.30","     5745.95"
"18 Mar 2013","     5816.75","     5850.20","     5814.35","     5835.25"
"15 Mar 2013","     5914.90","     5945.65","     5861.00","     5872.60"
"14 Mar 2013","     5845.95","     5920.15","     5791.75","     5908.95"
"13 Mar 2013","     5884.80","     5893.85","     5842.25","     5851.20"
"12 Mar 2013","     5944.60","     5952.00","     5893.65","     5914.10"
"11 Mar 2013","     5946.10","     5971.20","     5930.35","     5942.35"
"08 Mar 2013","     5883.65","     5952.85","     5883.00","     5945.70"
"07 Mar 2013","     5801.30","     5878.00","     5801.30","     5863.30"
"06 Mar 2013","     5816.40","     5828.70","     5795.05","     5818.60"
"05 Mar 2013","     5722.45","     5790.10","     5722.40","     5784.25"
"04 Mar 2013","     5704.70","     5712.00","     5663.60","     5698.50"
"01 Mar 2013","     5702.45","     5739.45","     5679.90","     5719.70"
"28 Feb 2013","     5834.35","     5849.90","     5671.90","     5693.05"
"27 Feb 2013","     5784.90","     5818.20","     5749.70","     5796.90"
"26 Feb 2013","     5838.30","     5838.85","     5748.60","     5761.35"
"25 Feb 2013","     5870.55","     5878.40","     5825.00","     5854.75"
"22 Feb 2013","     5837.95","     5873.80","     5835.80","     5850.30"
"21 Feb 2013","     5909.65","     5921.15","     5844.40","     5852.25"
"20 Feb 2013","     5966.30","     5971.00","     5937.55","     5943.05"
"19 Feb 2013","     5900.20","     5947.55","     5883.15","     5939.70"
"18 Feb 2013","     5888.65","     5911.00","     5878.45","     5898.20"
"15 Feb 2013","     5869.95","     5899.95","     5853.90","     5887.40"
"14 Feb 2013","     5933.20","     5940.20","     5884.55","     5896.95"
"13 Feb 2013","     5943.15","     5969.50","     5922.95","     5932.95"
"12 Feb 2013","     5894.35","     5927.65","     5886.45","     5922.50"
"11 Feb 2013","     5920.05","     5924.15","     5879.10","     5897.85"
"08 Feb 2013","     5929.10","     5953.70","     5883.65","     5903.50"
"07 Feb 2013","     5936.45","     5978.50","     5927.60","     5938.80"
"06 Feb 2013","     5988.05","     5990.90","     5953.15","     5959.20"
"05 Feb 2013","     5948.20","     5970.35","     5946.90","     5956.90"
"04 Feb 2013","     6025.20","     6038.50","     5981.25","     5987.25"
"01 Feb 2013","     6040.95","     6052.95","     5983.20","     5998.90"
"31 Jan 2013","     6045.65","     6058.05","     6025.15","     6034.75"
"30 Jan 2013","     6065.00","     6071.95","     6044.15","     6055.75"
"29 Jan 2013","     6064.70","     6111.80","     6042.45","     6049.90"
"28 Jan 2013","     6082.10","     6088.40","     6061.40","     6074.80"
"25 Jan 2013","     6024.50","     6080.55","     6014.45","     6074.65"
"24 Jan 2013","     6046.20","     6065.30","     6007.85","     6019.35"
"23 Jan 2013","     6052.85","     6069.80","     6021.15","     6054.30"
"22 Jan 2013","     6080.15","     6101.30","     6040.50","     6048.50"
"21 Jan 2013","     6085.75","     6094.35","     6065.10","     6082.30"
"18 Jan 2013","     6059.85","     6083.40","     6048.30","     6064.40"
"17 Jan 2013","     6001.25","     6053.20","     5988.10","     6039.20"
"16 Jan 2013","     6049.00","     6055.95","     5992.05","     6001.85"
"15 Jan 2013","     6037.85","     6068.50","     6018.60","     6056.60"
"14 Jan 2013","     5967.20","     6036.90","     5962.15","     6024.05"
"11 Jan 2013","     6012.40","     6018.85","     5940.60","     5951.30"
"10 Jan 2013","     5998.80","     6005.15","     5947.30","     5968.65"
"09 Jan 2013","     6006.20","     6020.10","     5958.45","     5971.50"
"08 Jan 2013","     5983.45","     6007.05","     5964.40","     6001.70"
"07 Jan 2013","     6042.15","     6042.15","     5977.15","     5988.40"
"04 Jan 2013","     6011.95","     6020.75","     5981.55","     6016.15"
"03 Jan 2013","     6015.80","     6017.00","     5986.55","     6009.50"
"02 Jan 2013","     5982.60","     6006.05","     5982.00","     5993.25"
"01 Jan 2013","     5937.65","     5963.90","     5935.20","     5950.85"
"31 Dec 2012","     5901.20","     5919.00","     5897.15","     5905.10"
"28 Dec 2012","     5887.15","     5915.75","     5879.50","     5908.35"
"27 Dec 2012","     5930.20","     5930.80","     5864.70","     5870.10"
"26 Dec 2012","     5864.95","     5917.30","     5859.55","     5905.60"
"24 Dec 2012","     5869.00","     5871.90","     5844.70","     5855.75"
"21 Dec 2012","     5888.00","     5888.00","     5841.65","     5847.70"
"20 Dec 2012","     5934.45","     5937.60","     5881.45","     5916.40"
"19 Dec 2012","     5917.30","     5939.40","     5910.80","     5929.60"
"18 Dec 2012","     5873.60","     5905.80","     5823.15","     5896.80"
"17 Dec 2012","     5860.50","     5886.05","     5850.15","     5857.90"
"14 Dec 2012","     5846.90","     5886.10","     5839.15","     5879.60"
"13 Dec 2012","     5900.35","     5907.45","     5841.35","     5851.50"
"12 Dec 2012","     5917.80","     5924.60","     5874.25","     5888.00"
"11 Dec 2012","     5923.80","     5965.15","     5865.45","     5898.80"
"10 Dec 2012","     5916.05","     5919.95","     5888.10","     5908.90"
"07 Dec 2012","     5934.00","     5949.85","     5888.65","     5907.40"
"06 Dec 2012","     5926.30","     5942.55","     5838.90","     5930.90"
"05 Dec 2012","     5906.60","     5917.80","     5891.35","     5900.50"
"04 Dec 2012","     5866.80","     5894.95","     5859.00","     5889.25"
"03 Dec 2012","     5878.25","     5899.15","     5854.60","     5870.95"
"30 Nov 2012","     5836.00","     5885.25","     5827.85","     5879.85"
"29 Nov 2012","     5736.70","     5833.50","     5736.10","     5825.00"
"27 Nov 2012","     5658.50","     5733.20","     5658.00","     5727.45"
"26 Nov 2012","     5648.65","     5649.20","     5623.45","     5635.90"
"23 Nov 2012","     5635.45","     5637.75","     5593.55","     5626.60"
"22 Nov 2012","     5628.60","     5643.35","     5608.00","     5627.75"
"21 Nov 2012","     5582.50","     5620.20","     5561.40","     5614.80"
"20 Nov 2012","     5604.80","     5613.70","     5548.35","     5571.55"
"19 Nov 2012","     5577.30","     5592.75","     5549.25","     5571.40"
"16 Nov 2012","     5624.80","     5650.15","     5559.80","     5574.05"
"15 Nov 2012","     5650.35","     5651.65","     5603.55","     5631.00"
"13 Nov 2012","     5689.70","     5698.25","     5660.35","     5666.95"
"12 Nov 2012","     5688.45","     5718.90","     5665.75","     5683.70"
"09 Nov 2012","     5731.10","     5751.70","     5677.75","     5686.25"
"08 Nov 2012","     5709.00","     5744.50","     5693.95","     5738.75"
"07 Nov 2012","     5718.60","     5777.30","     5711.40","     5760.10"
"06 Nov 2012","     5694.10","     5730.80","     5693.65","     5724.40"
"05 Nov 2012","     5693.05","     5709.20","     5679.50","     5704.20"
"02 Nov 2012","     5696.35","     5711.30","     5682.55","     5697.70"
"01 Nov 2012","     5609.85","     5649.75","     5601.95","     5645.05"
"31 Oct 2012","     5596.75","     5624.40","     5583.05","     5619.70"
"30 Oct 2012","     5656.35","     5689.90","     5589.90","     5597.90"
"29 Oct 2012","     5665.20","     5698.30","     5645.10","     5665.60"
"26 Oct 2012","     5683.55","     5697.20","     5641.75","     5664.30"
"25 Oct 2012","     5688.80","     5718.75","     5685.70","     5705.30"
"23 Oct 2012","     5715.65","     5720.80","     5681.45","     5691.40"
"22 Oct 2012","     5667.60","     5721.55","     5658.05","     5717.15"
"19 Oct 2012","     5703.30","     5711.70","     5660.00","     5684.25"
"18 Oct 2012","     5675.30","     5722.50","     5650.55","     5718.70"
"17 Oct 2012","     5681.10","     5684.35","     5633.90","     5660.25"
"16 Oct 2012","     5705.60","     5714.00","     5635.60","     5648.00"
"15 Oct 2012","     5674.25","     5693.70","     5651.05","     5687.25"
"12 Oct 2012","     5681.70","     5725.00","     5659.35","     5676.05"
"11 Oct 2012","     5663.50","     5721.10","     5636.95","     5708.05"
"10 Oct 2012","     5671.15","     5686.50","     5647.05","     5652.15"
"09 Oct 2012","     5708.15","     5728.65","     5677.90","     5704.60"
"08 Oct 2012","     5751.85","     5751.85","     5666.20","     5676.00"
"05 Oct 2012","     5815.00","     5815.35","     4888.20","     5746.95"
"04 Oct 2012","     5751.55","     5807.25","     5751.35","     5787.60"
"03 Oct 2012","     5727.70","     5743.25","     5715.80","     5731.25"
"01 Oct 2012","     5704.75","     5722.95","     5694.00","     5718.80"
"28 Sep 2012","     5684.80","     5735.15","     5683.45","     5703.30"
"27 Sep 2012","     5673.75","     5693.70","     5639.70","     5649.50"
"26 Sep 2012","     5653.40","     5672.80","     5638.65","     5663.45"
"25 Sep 2012","     5674.90","     5702.70","     5652.45","     5673.90"
"24 Sep 2012","     5691.95","     5709.85","     5662.75","     5669.60"
"21 Sep 2012","     5577.00","     5720.00","     5575.45","     5691.15"
"20 Sep 2012","     5536.95","     5581.35","     5534.90","     5554.25"
"18 Sep 2012","     5602.40","     5620.55","     5586.45","     5600.05"
"17 Sep 2012","     5631.75","     5652.20","     5585.15","     5610.00"
"14 Sep 2012","     5528.35","     5586.65","     5526.95","     5577.65"
"13 Sep 2012","     5435.20","     5447.45","     5421.85","     5435.35"
"12 Sep 2012","     5404.45","     5435.55","     5393.95","     5431.00"
"11 Sep 2012","     5336.10","     5393.35","     5332.10","     5390.00"
"10 Sep 2012","     5361.90","     5375.45","     5349.10","     5363.45"
