Date,Price,Open,High,Low,Vol.,Change %
Oct 05 2017,7507.99,7467.58,7507.99,7464.4,,
Oct 04 2017,7467.58,7468.11,7476.33,7456.61,,
Oct 03 2017,7468.11,7438.84,7469.82,7426.67,,
Oct 02 2017,7438.84,7372.76,7438.84,7372.73,,
Sep 29 2017,7372.76,7322.82,7382.67,7321.64,,
Sep 28 2017,7322.82,7313.51,7323.33,7289.75,,
Sep 27 2017,7313.51,7285.74,7327.5,7285.74,,
Sep 26 2017,7285.74,7301.29,7311.82,7273.32,,
Sep 25 2017,7301.29,7310.64,7312.45,7272.49,,
Sep 22 2017,7310.64,7263.9,7320.28,7242.23,,
Sep 21 2017,7263.9,7271.95,7289.16,7260.05,,
Sep 20 2017,7271.95,7275.25,7289.93,7249.58,,
Sep 19 2017,7275.25,7253.28,7285.67,7243.59,,
Sep 18 2017,7253.28,7215.47,7257.45,7215.47,,
Sep 15 2017,7215.47,7295.39,7295.39,7196.58,,
Sep 14 2017,7295.39,7379.7,7390.7,7287.73,,
Sep 13 2017,7379.7,7400.69,7401.3,7336.23,,
Sep 12 2017,7400.69,7413.59,7435.84,7386.98,,
Sep 11 2017,7413.59,7377.6,7434.07,7377.6,,
Sep 08 2017,7377.6,7396.98,7396.98,7358.42,,
Sep 07 2017,7396.98,7354.13,7412.68,7348.38,,
Sep 06 2017,7354.13,7372.92,7372.92,7322.42,,
Sep 05 2017,7372.92,7411.47,7437.51,7369.58,,
Sep 04 2017,7411.47,7438.5,7438.5,7404.05,,
Sep 01 2017,7438.5,7430.62,7460.52,7430.06,,
Aug 31 2017,7430.62,7365.26,7443.68,7365.01,,
Aug 30 2017,7365.26,7337.43,7381.33,7337.43,,
Aug 29 2017,7337.43,7401.46,7401.62,7289.2,,
Aug 25 2017,7401.46,7407.06,7439.53,7401.46,,
Aug 24 2017,7407.06,7382.65,7437.87,7382.16,,
Aug 23 2017,7382.65,7381.74,7394.52,7360.33,,
Aug 22 2017,7381.74,7318.88,7387.55,7318.88,,
Aug 21 2017,7318.88,7323.98,7331.95,7296.8,,
Aug 18 2017,7323.98,7387.87,7387.87,7302.47,,
Aug 17 2017,7387.87,7433.03,7433.74,7382.16,,
Aug 16 2017,7433.03,7383.85,7444.98,7383.85,,
Aug 15 2017,7383.85,7353.89,7399.35,7353.89,,
Aug 14 2017,7353.89,7309.96,7377.66,7309.96,,
Aug 11 2017,7309.96,7389.94,7389.96,7296.49,,
Aug 10 2017,7389.94,7498.06,7498.06,7376.66,,
Aug 09 2017,7498.06,7542.73,7542.73,7475.83,,
Aug 08 2017,7542.73,7531.94,7551.85,7518.45,,
Aug 07 2017,7531.94,7511.71,7533.74,7511.71,,
Aug 04 2017,7511.71,7474.77,7519.06,7465.12,,
Aug 03 2017,7474.77,7411.43,7484.53,7384.22,,
Aug 02 2017,7411.43,7423.66,7434.71,7388.91,,
Aug 01 2017,7423.66,7372.0,7440.14,7372.0,,
Jul 31 2017,7372.0,7368.37,7425.52,7367.86,,
Jul 28 2017,7368.37,7443.01,7443.01,7339.44,,
Jul 27 2017,7443.01,7452.32,7461.85,7410.85,,
Jul 26 2017,7452.32,7434.82,7487.05,7434.68,,
Jul 25 2017,7434.82,7377.73,7453.74,7377.73,,
Jul 24 2017,7377.73,7452.91,7453.22,7357.5,,
Jul 21 2017,7452.91,7487.87,7515.12,7433.89,,
Jul 20 2017,7487.87,7430.91,7502.73,7430.91,,
Jul 19 2017,7430.91,7390.22,7442.84,7379.33,,
Jul 18 2017,7390.22,7404.13,7418.53,7357.77,,
Jul 17 2017,7404.13,7378.39,7426.37,7378.3,,
Jul 14 2017,7378.39,7413.44,7419.81,7363.77,,
Jul 13 2017,7413.44,7416.93,7428.24,7403.75,,
Jul 12 2017,7416.93,7329.76,7439.08,7329.76,,
Jul 11 2017,7329.76,7370.03,7386.88,7304.77,,
Jul 10 2017,7370.03,7350.92,7388.02,7344.31,,
Jul 07 2017,7350.92,7337.28,7359.48,7314.69,,
Jul 06 2017,7337.28,7367.6,7373.85,7303.46,,
Jul 05 2017,7367.6,7357.23,7386.92,7347.52,,
Jul 04 2017,7357.23,7377.09,7383.45,7336.75,,
Jul 03 2017,7377.09,7312.72,7386.11,7312.26,,
Jun 30 2017,7312.72,7350.32,7377.38,7302.71,,
Jun 29 2017,7350.32,7387.8,7451.95,7341.75,,
Jun 28 2017,7387.8,7434.36,7445.31,7381.36,,
Jun 27 2017,7434.36,7446.8,7451.68,7411.36,,
Jun 26 2017,7446.8,7424.13,7480.95,7424.13,,
Jun 23 2017,7424.13,7439.29,7441.79,7396.75,,
Jun 22 2017,7439.29,7447.79,7448.48,7398.83,,
Jun 21 2017,7447.79,7472.71,7477.17,7417.45,,
Jun 20 2017,7472.71,7523.81,7561.07,7472.71,,
Jun 19 2017,7523.81,7463.54,7537.84,7463.54,,
Jun 16 2017,7463.54,7419.36,7478.99,7419.36,,
Jun 15 2017,7419.36,7474.4,7474.51,7377.86,,
Jun 14 2017,7474.4,7500.44,7545.07,7474.4,,
Jun 13 2017,7500.44,7511.87,7540.05,7491.86,,
Jun 12 2017,7511.87,7527.33,7540.53,7483.61,,
Jun 09 2017,7527.33,7449.98,7545.12,7449.73,,
Jun 08 2017,7449.98,7478.62,7489.66,7449.98,,
Jun 07 2017,7478.62,7524.95,7555.62,7476.33,,
Jun 06 2017,7524.95,7525.76,7527.64,7502.83,,
Jun 05 2017,7525.76,7547.63,7562.0,7519.06,,
Jun 02 2017,7547.63,7543.77,7598.99,7539.96,,
Jun 01 2017,7543.77,7519.95,7558.63,7518.32,,
May 31 2017,7519.95,7526.51,7586.45,7519.68,,
May 30 2017,7526.51,7547.63,7547.65,7497.07,,
May 26 2017,7547.63,7517.71,7554.21,7514.39,,
May 25 2017,7517.71,7514.9,7529.74,7497.07,,
May 24 2017,7514.9,7485.29,7519.58,7475.11,,
May 23 2017,7485.29,7496.34,7521.94,7485.29,,
May 22 2017,7496.34,7470.71,7518.12,7470.71,,
May 19 2017,7470.71,7436.42,7480.28,7436.42,,
May 18 2017,7436.42,7503.47,7503.68,7389.26,,
May 17 2017,7503.47,7522.03,7532.95,7478.88,,
May 16 2017,7522.03,7454.37,7533.7,7452.44,,
May 15 2017,7454.37,7435.39,7460.2,7434.24,,
May 12 2017,7435.39,7386.63,7435.39,7381.74,,
May 11 2017,7386.63,7385.24,7396.19,7369.23,,
May 10 2017,7385.24,7342.21,7398.58,7331.3,,
May 09 2017,7342.21,7300.86,7359.61,7300.86,,
May 08 2017,7300.86,7297.43,7322.32,7285.76,,
May 05 2017,7297.43,7248.1,7297.43,7222.81,,
May 04 2017,7248.1,7234.53,7280.7,7226.07,,
May 03 2017,7234.53,7250.05,7250.05,7218.56,,
May 02 2017,7250.05,7203.94,7254.32,7203.94,,
Apr 28 2017,7203.94,7237.17,7243.31,7197.28,,
Apr 27 2017,7237.17,7288.72,7289.38,7224.35,,
Apr 26 2017,7288.72,7275.64,7302.57,7262.32,,
Apr 25 2017,7275.64,7264.68,7290.82,7258.74,,
Apr 24 2017,7264.68,7114.55,7273.9,7114.55,,
Apr 21 2017,7114.55,7118.54,7134.53,7104.22,,
Apr 20 2017,7118.54,7114.36,7127.58,7096.83,,
Apr 19 2017,7114.36,7147.5,7151.18,7114.36,,
Apr 18 2017,7147.5,7327.59,7327.59,7147.5,,
Apr 13 2017,7327.59,7348.99,7348.99,7298.85,,
Apr 12 2017,7348.99,7365.5,7402.42,7348.84,,
Apr 11 2017,7365.5,7348.94,7406.35,7332.59,,
Apr 10 2017,7348.94,7349.37,7359.25,7337.01,,
Apr 07 2017,7349.37,7303.2,7349.37,7284.73,,
Apr 06 2017,7303.2,7331.68,7331.68,7258.11,,
Apr 05 2017,7331.68,7321.82,7362.59,7321.82,,
Apr 04 2017,7321.82,7282.69,7324.6,7282.69,,
Apr 03 2017,7282.69,7322.92,7350.3,7280.76,,
Mar 31 2017,7322.92,7369.52,7369.55,7322.92,,
Mar 30 2017,7369.52,7373.72,7384.8,7340.25,,
Mar 29 2017,7373.72,7343.42,7373.72,7313.9,,
Mar 28 2017,7343.42,7293.5,7349.59,7285.8,,
Mar 27 2017,7293.5,7336.82,7336.82,7255.78,,
Mar 24 2017,7336.82,7340.71,7351.6,7322.86,,
Mar 23 2017,7340.71,7324.72,7346.4,7307.65,,
Mar 22 2017,7324.72,7378.34,7378.4,7301.83,,
Mar 21 2017,7378.34,7429.81,7440.85,7360.67,,
Mar 20 2017,7429.81,7424.96,7433.68,7399.97,,
Mar 17 2017,7424.96,7415.95,7447.0,7402.64,,
Mar 16 2017,7415.95,7368.64,7444.62,7368.64,,
Mar 15 2017,7368.64,7357.85,7383.33,7357.58,,
Mar 14 2017,7357.85,7367.08,7386.17,7339.27,,
Mar 13 2017,7367.08,7343.08,7377.41,7342.02,,
Mar 10 2017,7343.08,7314.96,7373.0,7314.96,,
Mar 09 2017,7314.96,7334.61,7336.26,7263.62,,
Mar 08 2017,7334.61,7338.99,7354.47,7315.86,,
Mar 07 2017,7338.99,7350.12,7363.74,7335.27,,
Mar 06 2017,7350.12,7374.26,7374.26,7338.94,,
Mar 03 2017,7374.26,7382.35,7382.36,7353.64,,
Mar 02 2017,7382.35,7382.9,7394.61,7372.68,,
Mar 01 2017,7382.9,7263.44,7383.05,7263.44,,
Feb 28 2017,7263.44,7253.0,7284.2,7246.6,,
Feb 27 2017,7253.0,7243.7,7285.19,7239.66,,
Feb 24 2017,7243.7,7271.37,7271.86,7192.45,,
Feb 23 2017,7271.37,7302.25,7310.05,7262.94,,
Feb 22 2017,7302.25,7274.83,7314.26,7274.71,,
Feb 21 2017,7274.83,7299.86,7318.98,7267.49,,
Feb 20 2017,7299.86,7299.96,7329.56,7283.29,,
Feb 17 2017,7299.96,7277.92,7307.14,7253.16,,
Feb 16 2017,7277.92,7302.41,7302.41,7260.74,,
Feb 15 2017,7302.41,7268.56,7313.44,7268.56,,
Feb 14 2017,7268.56,7278.92,7292.65,7251.81,,
Feb 13 2017,7278.92,7258.75,7298.47,7257.67,,
Feb 10 2017,7258.75,7229.5,7274.8,7229.45,,
Feb 09 2017,7229.5,7188.82,7238.74,7183.14,,
Feb 08 2017,7188.82,7186.22,7195.94,7147.18,,
Feb 07 2017,7186.22,7172.15,7227.22,7159.57,,
Feb 06 2017,7172.15,7188.3,7208.73,7165.17,,
Feb 03 2017,7188.3,7140.75,7202.37,7133.63,,
Feb 02 2017,7140.75,7107.65,7163.94,7093.57,,
Feb 01 2017,7107.65,7099.15,7170.24,7099.15,,
Jan 31 2017,7099.15,7118.48,7162.53,7099.15,,
Jan 30 2017,7118.48,7184.49,7184.7,7105.67,,
Jan 27 2017,7184.49,7161.49,7184.73,7150.76,,
Jan 26 2017,7161.49,7164.43,7184.75,7151.34,,
Jan 25 2017,7164.43,7150.34,7205.68,7150.34,,
Jan 24 2017,7150.34,7151.18,7190.15,7144.44,,
Jan 23 2017,7151.18,7198.44,7198.44,7131.46,,
Jan 20 2017,7198.44,7208.44,7221.01,7193.73,,
Jan 19 2017,7208.44,7247.61,7249.63,7191.67,,
Jan 18 2017,7247.61,7220.38,7260.47,7218.41,,
Jan 17 2017,7220.38,7327.13,7329.27,7220.38,,
Jan 16 2017,7327.13,7337.81,7354.14,7320.47,,
Jan 13 2017,7337.81,7292.37,7338.49,7292.37,,
Jan 12 2017,7292.37,7290.49,7302.34,7263.42,,
Jan 11 2017,7290.49,7275.47,7328.51,7257.15,,
Jan 10 2017,7275.47,7237.77,7284.81,7237.29,,
Jan 09 2017,7237.77,7210.05,7243.76,7207.4,,
Jan 06 2017,7210.05,7195.31,7210.05,7180.64,,
Jan 05 2017,7195.31,7189.74,7211.96,7172.77,,
Jan 04 2017,7189.74,7177.89,7189.74,7168.77,,
Jan 03 2017,7177.89,7142.83,7205.45,7142.83,,
Dec 30 2016,7142.83,7120.26,7142.83,7087.54,,
Dec 29 2016,7120.26,7106.08,7120.26,7074.47,,
Dec 28 2016,7106.08,7068.17,7109.37,7060.85,,
Dec 23 2016,7068.17,7063.68,7071.11,7054.64,,
Dec 22 2016,7063.68,7041.42,7063.68,7020.13,,
Dec 21 2016,7041.42,7043.96,7056.98,7025.68,,
Dec 20 2016,7043.96,7017.16,7045.22,6992.62,,
Dec 19 2016,7017.16,7011.64,7025.74,6986.44,,
Dec 16 2016,7011.64,6999.01,7038.43,6990.35,,
Dec 15 2016,6999.01,6949.19,7010.48,6925.88,,
Dec 14 2016,6949.19,6968.57,6970.52,6941.95,,
Dec 13 2016,6968.57,6890.42,6977.99,6877.52,,
Dec 12 2016,6890.42,6954.21,6976.78,6875.43,,
Dec 09 2016,6954.21,6931.55,6962.25,6929.46,,
Dec 08 2016,6931.55,6902.23,6937.51,6892.17,,
Dec 07 2016,6902.23,6779.84,6902.23,6779.84,,
Dec 06 2016,6779.84,6746.83,6785.32,6723.05,,
Dec 05 2016,6746.83,6730.72,6799.5,6697.65,,
Dec 02 2016,6730.72,6752.93,6752.93,6678.74,,
Dec 01 2016,6752.93,6783.79,6789.3,6688.41,,
Nov 30 2016,6783.79,6772.0,6845.74,6765.23,,
Nov 29 2016,6772.0,6799.47,6800.91,6729.36,,
Nov 28 2016,6799.47,6840.75,6840.96,6769.77,,
Nov 25 2016,6840.75,6829.2,6852.14,6818.12,,
Nov 24 2016,6829.2,6817.71,6831.23,6790.69,,
Nov 23 2016,6817.71,6819.72,6880.74,6779.45,,
Nov 22 2016,6819.72,6777.96,6851.37,6777.96,,
Nov 21 2016,6777.96,6775.77,6820.9,6754.16,,
Nov 18 2016,6775.77,6794.71,6811.62,6740.34,,
Nov 17 2016,6794.71,6749.72,6798.75,6745.08,,
Nov 16 2016,6749.72,6792.74,6810.53,6735.69,,
Nov 15 2016,6792.74,6753.18,6820.52,6753.18,,
Nov 14 2016,6753.18,6730.43,6814.19,6730.43,,
Nov 11 2016,6730.43,6827.98,6849.04,6709.72,,
Nov 10 2016,6827.98,6911.84,6997.25,6799.05,,
Nov 09 2016,6911.84,6843.13,6911.84,6696.33,,
Nov 08 2016,6843.13,6806.9,6849.31,6795.06,,
Nov 07 2016,6806.9,6693.26,6806.9,6693.26,,
Nov 04 2016,6693.26,6790.51,6790.52,6676.56,,
Nov 03 2016,6790.51,6845.42,6873.21,6790.51,,
Nov 02 2016,6845.42,6917.14,6917.14,6845.42,,
Nov 01 2016,6917.14,6954.22,6993.79,6903.61,,
Oct 31 2016,6954.22,6996.26,6996.26,6945.29,,
Oct 28 2016,6996.26,6986.57,7006.43,6927.21,,
Oct 27 2016,6986.57,6958.09,7003.93,6924.05,,
Oct 26 2016,6958.09,7017.64,7017.64,6917.77,,
Oct 25 2016,7017.64,6986.4,7067.23,6985.92,,
Oct 24 2016,6986.4,7020.47,7067.34,6983.4,,
Oct 21 2016,7020.47,7026.9,7058.39,7011.09,,
Oct 20 2016,7026.9,7021.92,7047.55,6998.84,,
Oct 19 2016,7021.92,7000.06,7031.2,6975.92,,
Oct 18 2016,7000.06,6947.55,7033.02,6946.39,,
Oct 17 2016,6947.55,7013.55,7013.55,6937.43,,
Oct 14 2016,7013.55,6977.74,7055.18,6977.74,,
Oct 13 2016,6977.74,7024.01,7024.01,6930.04,,
Oct 12 2016,7024.01,7070.88,7079.42,7015.76,,
Oct 11 2016,7070.88,7097.5,7129.83,7061.36,,
Oct 10 2016,7097.5,7044.39,7104.49,7024.08,,
Oct 07 2016,7044.39,6999.96,7079.25,6999.96,,
Oct 06 2016,6999.96,7033.25,7049.34,6999.96,,
Oct 05 2016,7033.25,7074.34,7076.71,7024.13,,
Oct 04 2016,7074.34,6983.52,7121.93,6983.52,,
Oct 03 2016,6983.52,6899.33,6996.43,6898.09,,
Sep 30 2016,6899.33,6919.42,6919.42,6809.51,,
Sep 29 2016,6919.42,6849.38,6941.09,6849.38,,
Sep 28 2016,6849.38,6807.67,6878.21,6807.67,,
Sep 27 2016,6807.67,6818.04,6865.45,6768.86,,
Sep 26 2016,6818.04,6909.43,6909.63,6806.47,,
Sep 23 2016,6909.43,6911.4,6920.23,6882.62,,
Sep 22 2016,6911.4,6834.77,6937.33,6834.77,,
Sep 21 2016,6834.77,6830.79,6879.81,6830.47,,
Sep 20 2016,6830.79,6813.55,6869.1,6798.02,,
Sep 19 2016,6813.55,6710.28,6813.95,6710.28,,
Sep 16 2016,6710.28,6730.3,6746.29,6692.73,,
Sep 15 2016,6730.3,6673.31,6736.84,6654.82,,
Sep 14 2016,6673.31,6665.63,6720.29,6665.63,,
Sep 13 2016,6665.63,6700.9,6724.74,6665.63,,
Sep 12 2016,6700.9,6776.95,6776.95,6654.48,,
Sep 09 2016,6776.95,6858.7,6862.38,6762.3,,
Sep 08 2016,6858.7,6846.58,6889.64,6819.82,,
Sep 07 2016,6846.58,6826.05,6856.12,6814.87,,
Sep 06 2016,6826.05,6879.42,6887.92,6818.96,,
Sep 05 2016,6879.42,6894.6,6910.66,6867.08,,
Sep 02 2016,6894.6,6745.97,6928.25,6745.97,,
Sep 01 2016,6745.97,6781.51,6826.22,6723.21,,
Aug 31 2016,6781.51,6820.79,6832.89,6779.54,,
Aug 30 2016,6820.79,6838.05,6851.83,6808.07,,
Aug 26 2016,6838.05,6816.9,6857.29,6798.82,,
Aug 25 2016,6816.9,6835.78,6836.22,6779.15,,
Aug 24 2016,6835.78,6868.51,6868.51,6825.22,,
Aug 23 2016,6868.51,6828.54,6885.39,6828.54,,
Aug 22 2016,6828.54,6858.95,6884.61,6812.07,,
Aug 19 2016,6858.95,6868.96,6871.48,6840.94,,
Aug 18 2016,6868.96,6859.15,6893.35,6850.61,,
Aug 17 2016,6859.15,6893.92,6920.76,6849.9,,
Aug 16 2016,6893.92,6941.19,6941.19,6893.92,,
Aug 15 2016,6941.19,6916.02,6955.34,6907.17,,
Aug 12 2016,6916.02,6914.71,6931.04,6896.04,,
Aug 11 2016,6914.71,6866.42,6914.71,6812.73,,
Aug 10 2016,6866.42,6851.3,6866.42,6820.04,,
Aug 09 2016,6851.3,6809.13,6863.1,6807.76,,
Aug 08 2016,6809.13,6793.47,6829.47,6781.47,,
Aug 05 2016,6793.47,6740.16,6802.41,6738.57,,
Aug 04 2016,6740.16,6634.4,6749.67,6615.83,,
Aug 03 2016,6634.4,6645.4,6673.63,6621.42,,
Aug 02 2016,6645.4,6693.95,6694.14,6630.76,,
Aug 01 2016,6693.95,6724.43,6769.41,6678.45,,
Jul 29 2016,6724.43,6721.06,6740.47,6691.13,,
Jul 28 2016,6721.06,6750.43,6762.72,6718.9,,
Jul 27 2016,6750.43,6724.03,6780.05,6723.71,,
Jul 26 2016,6724.03,6710.13,6744.8,6708.58,,
Jul 25 2016,6710.13,6730.48,6756.13,6691.03,,
Jul 22 2016,6730.48,6699.89,6735.94,6663.72,,
Jul 21 2016,6699.89,6728.99,6732.07,6694.52,,
Jul 20 2016,6728.99,6697.37,6736.57,6694.36,,
Jul 19 2016,6697.37,6695.42,6711.69,6660.87,,
Jul 18 2016,6695.42,6669.24,6715.58,6653.67,,
Jul 15 2016,6669.24,6654.47,6669.24,6616.51,,
Jul 14 2016,6654.47,6670.4,6743.42,6648.4,,
Jul 13 2016,6670.4,6680.69,6717.17,6654.64,,
Jul 12 2016,6680.69,6682.86,6703.09,6663.66,,
Jul 11 2016,6682.86,6590.64,6695.07,6590.64,,
Jul 08 2016,6590.64,6533.79,6605.83,6515.24,,
Jul 07 2016,6533.79,6463.59,6579.25,6463.59,,
Jul 06 2016,6463.59,6545.37,6580.32,6432.47,,
Jul 05 2016,6545.37,6522.26,6561.58,6472.25,,
Jul 04 2016,6522.26,6577.83,6612.13,6514.81,,
Jul 01 2016,6577.83,6504.33,6587.44,6498.56,,
Jun 30 2016,6504.33,6360.06,6504.33,6309.98,,
Jun 29 2016,6360.06,6140.39,6360.06,6140.39,,
Jun 28 2016,6140.39,5982.2,6170.26,5982.2,,
Jun 27 2016,5982.2,6138.69,6138.69,5958.66,,
Jun 24 2016,6138.69,6338.1,6338.55,5788.74,,
Jun 23 2016,6338.1,6261.19,6380.58,6261.19,,
Jun 22 2016,6261.19,6226.55,6315.62,6222.01,,
Jun 21 2016,6226.55,6204.0,6250.19,6156.23,,
Jun 20 2016,6204.0,6021.09,6236.53,6021.09,,
Jun 17 2016,6021.09,5950.48,6046.1,5950.48,,
Jun 16 2016,5950.48,5966.8,5966.8,5899.97,,
Jun 15 2016,5966.8,5923.53,6007.49,5923.39,,
Jun 14 2016,5923.53,6044.97,6044.97,5921.72,,
Jun 13 2016,6044.97,6115.76,6115.76,6044.97,,
Jun 10 2016,6115.76,6231.89,6231.89,6097.24,,
Jun 09 2016,6231.89,6301.52,6301.73,6229.07,,
Jun 08 2016,6301.52,6284.53,6304.51,6263.8,,
Jun 07 2016,6284.53,6273.4,6322.6,6273.4,,
Jun 06 2016,6273.4,6209.63,6301.56,6209.63,,
Jun 03 2016,6209.63,6185.61,6251.74,6168.19,,
Jun 02 2016,6185.61,6191.93,6220.27,6173.05,,
Jun 01 2016,6191.93,6230.79,6233.18,6151.9,,
May 31 2016,6230.79,6270.79,6290.07,6230.11,,
May 27 2016,6270.79,6265.65,6275.9,6250.27,,
May 26 2016,6265.65,6262.85,6281.73,6243.49,,
May 25 2016,6262.85,6219.26,6270.25,6219.26,,
May 24 2016,6219.26,6136.43,6231.85,6109.58,,
May 23 2016,6136.43,6156.32,6173.06,6122.57,,
May 20 2016,6156.32,6053.35,6156.5,6053.35,,
May 19 2016,6053.35,6165.8,6165.8,6050.21,,
May 18 2016,6165.8,6167.77,6169.33,6115.99,,
May 17 2016,6167.77,6151.4,6215.88,6147.16,,
May 16 2016,6151.4,6138.5,6157.24,6092.21,,
May 13 2016,6138.5,6104.19,6138.5,6060.1,,
May 12 2016,6104.19,6162.49,6193.21,6094.14,,
May 11 2016,6162.49,6156.65,6172.72,6131.22,,
May 10 2016,6156.65,6114.81,6180.19,6114.81,,
May 09 2016,6114.81,6125.7,6177.6,6108.37,,
May 06 2016,6125.7,6117.25,6129.9,6054.74,,
May 05 2016,6117.25,6112.02,6152.59,6102.29,,
May 04 2016,6112.02,6185.59,6185.59,6100.76,,
May 03 2016,6185.59,6241.89,6270.03,6159.86,,
Apr 29 2016,6241.89,6322.4,6322.4,6241.89,,
Apr 28 2016,6322.4,6319.91,6322.4,6224.47,,
Apr 27 2016,6319.91,6284.52,6319.91,6255.2,,
Apr 26 2016,6284.52,6260.92,6297.88,6260.92,,
Apr 25 2016,6260.92,6310.44,6324.6,6249.34,,
Apr 22 2016,6310.44,6381.44,6381.58,6289.34,,
Apr 21 2016,6381.44,6410.26,6427.32,6352.93,,
Apr 20 2016,6410.26,6405.35,6421.91,6367.36,,
Apr 19 2016,6405.35,6353.52,6418.25,6353.49,,
Apr 18 2016,6353.52,6343.75,6354.88,6261.71,,
Apr 15 2016,6343.75,6365.1,6372.52,6328.19,,
Apr 14 2016,6365.1,6362.89,6373.93,6335.4,,
Apr 13 2016,6362.89,6242.39,6362.89,6242.39,,
Apr 12 2016,6242.39,6200.12,6248.27,6176.28,,
Apr 11 2016,6200.12,6204.41,6229.66,6165.46,,
Apr 08 2016,6204.41,6136.89,6216.28,6136.89,,
Apr 07 2016,6136.89,6161.63,6204.11,6119.38,,
Apr 06 2016,6161.63,6091.23,6161.63,6091.23,,
Apr 05 2016,6091.23,6164.72,6164.74,6061.85,,
Apr 04 2016,6164.72,6146.05,6201.95,6132.9,,
Apr 01 2016,6146.05,6174.9,6174.9,6076.89,,
Mar 31 2016,6174.9,6203.17,6203.39,6149.82,,
Mar 30 2016,6203.17,6105.9,6221.8,6105.9,,
Mar 29 2016,6105.9,6106.48,6156.67,6070.77,,
Mar 24 2016,6106.48,6199.11,6199.11,6090.03,,
Mar 23 2016,6199.11,6192.74,6216.76,6171.13,,
Mar 22 2016,6192.74,6184.58,6193.47,6110.39,,
Mar 21 2016,6184.58,6189.64,6215.3,6154.12,,
Mar 18 2016,6189.64,6201.12,6237.02,6186.24,,
Mar 17 2016,6201.12,6175.49,6220.02,6125.7,,
Mar 16 2016,6175.49,6139.97,6186.18,6134.27,,
Mar 15 2016,6139.97,6174.57,6174.57,6114.77,,
Mar 14 2016,6174.57,6139.79,6197.83,6139.79,,
Mar 11 2016,6139.79,6036.7,6150.88,6036.7,,
Mar 10 2016,6036.7,6146.32,6203.4,6036.7,,
Mar 09 2016,6146.32,6125.44,6174.82,6118.23,,
Mar 08 2016,6125.44,6182.4,6182.45,6101.89,,
Mar 07 2016,6182.4,6199.43,6216.1,6125.64,,
Mar 04 2016,6199.43,6130.46,6204.14,6130.46,,
Mar 03 2016,6130.46,6147.06,6173.7,6108.35,,
Mar 02 2016,6147.06,6152.88,6194.01,6097.77,,
Mar 01 2016,6152.88,6097.09,6153.75,6070.51,,
Feb 29 2016,6097.09,6096.01,6104.98,6033.21,,
Feb 26 2016,6096.01,6012.81,6115.37,6012.81,,
Feb 25 2016,6012.81,5867.18,6028.97,5867.18,,
Feb 24 2016,5867.18,5962.31,5966.73,5845.55,,
Feb 23 2016,5962.31,6037.73,6037.73,5954.18,,
Feb 22 2016,6037.73,5950.23,6065.81,5950.23,,
Feb 19 2016,5950.23,5971.95,6001.22,5916.26,,
Feb 18 2016,5971.95,6030.32,6036.46,5948.25,,
Feb 17 2016,6030.32,5862.17,6030.32,5862.17,,
Feb 16 2016,5862.17,5824.28,5880.72,5812.49,,
Feb 15 2016,5824.28,5707.6,5844.53,5707.6,,
Feb 12 2016,5707.6,5536.97,5707.6,5536.97,,
Feb 11 2016,5536.97,5672.3,5672.3,5499.51,,
Feb 10 2016,5672.3,5632.19,5712.78,5616.88,,
Feb 09 2016,5632.19,5689.36,5739.25,5596.26,,
Feb 08 2016,5689.36,5848.06,5882.43,5666.13,,
Feb 05 2016,5848.06,5898.76,5945.9,5839.36,,
Feb 04 2016,5898.76,5837.14,5938.12,5831.12,,
Feb 03 2016,5837.14,5922.01,5924.58,5791.04,,
Feb 02 2016,5922.01,6060.1,6060.45,5889.6,,
Feb 01 2016,6060.1,6083.79,6115.11,5993.84,,
Jan 29 2016,6083.79,5931.78,6083.79,5931.78,,
Jan 28 2016,5931.78,5990.37,6020.54,5889.37,,
Jan 27 2016,5990.37,5911.46,5990.37,5870.75,,
Jan 26 2016,5911.46,5877.0,5919.17,5771.37,,
Jan 25 2016,5877.0,5900.01,5933.47,5851.83,,
Jan 22 2016,5900.01,5773.79,5926.94,5773.79,,
Jan 21 2016,5773.79,5673.58,5781.24,5659.15,,
Jan 20 2016,5673.58,5876.8,5876.8,5639.88,,
Jan 19 2016,5876.8,5779.92,5915.69,5779.92,,
Jan 18 2016,5779.92,5804.1,5852.09,5766.5,,
Jan 15 2016,5804.1,5918.23,5934.62,5769.23,,
Jan 14 2016,5918.23,5960.97,5960.97,5829.26,,
Jan 13 2016,5960.97,5929.24,6011.13,5929.24,,
Jan 12 2016,5929.24,5871.83,5985.8,5866.67,,
Jan 11 2016,5871.83,5912.44,5941.93,5871.83,,
Jan 08 2016,5912.44,5954.08,6013.38,5912.44,,
Jan 07 2016,5954.08,6073.38,6073.38,5887.97,,
Jan 06 2016,6073.38,6137.24,6137.24,6018.65,,
Jan 05 2016,6137.24,6093.43,6166.26,6079.23,,
Jan 04 2016,6093.43,6242.32,6242.32,6071.01,,
Dec 31 2015,6242.32,6274.05,6278.31,6233.03,,
Dec 30 2015,6274.05,6314.57,6314.57,6261.48,,
Dec 29 2015,6314.57,6254.64,6314.57,6245.24,,
Dec 24 2015,6254.64,6240.98,6259.86,6236.85,,
Dec 23 2015,6240.98,6083.1,6248.5,6083.1,,
Dec 22 2015,6083.1,6034.84,6090.58,6031.82,,
Dec 21 2015,6034.84,6052.42,6113.96,6034.84,,
